id	kids	mothers	
31602	78.0091555259	735.937490846
10805	30.0387101693	244.84919719
80101	312.224099193	3780.8477358
20203	6.85732023222	66.5088230183
50501	221.238600085	2295.9504264
12701	720.280982147	5156.67054198
30101	136.80962263	994.343494992
10801	12.6147496778	133.935551297
31903	41.7134599582	352.928486436
11401	107.601172353	646.493650354
31002	64.7798135702	520.017838714
21002	29.3282393821	145.016440588
40103	210.228678073	1706.85840914
30909	259.93748645	3307.81652228
11001	36.8790078387	486.917085863
10303	57.9171752818	314.515840703
31608	19.653974613	124.426909561
10106	25.2482067739	184.444583776
10301	43.3561064172	325.515636054
50603	751.11080812	7147.85201487
50902	61.0139140871	642.080106599
31104	122.144602694	553.338476106
21204	1934.2662123	14812.6793826
20607	214.883062928	3836.56025752
10803	0.194274215728	3.00097437812
60403	14.5895940342	109.780373233
50606	40.9637180985	370.574950625
10603	75.7120530634	424.917081919
12702	1987.11339434	17969.1468224
60201	128.746053029	1087.5604535
50703	230.380489448	1438.90801804
20702	815.527764441	6730.56989774
30503	174.225968907	3328.80372823
30804	16.830040647	146.119174265
30601	133.462635745	1058.52715145
30102	102.074074628	781.257351528
21304	715.414886984	4721.76762254
49797	0.0	0.0
51002	88.9481539504	724.860015677
49999	2.82051150596	67.6696429298
59797	0.0287669135385	0.172601481231
11902	1025.67935373	8854.71744767
11701	326.876089287	3718.04105933
12002	162.939366433	1626.29152706
51103	114.820052395	904.796173398
30203	104.837851586	1254.5023948
21401	308.649428753	2164.54725811
30204	131.173755274	1525.00423593
20303	65.4161378206	356.747161956
60101	11.6595887941	75.2080775531
20401	42.0472997331	432.53118387
31802	374.891940979	2720.85765681
10503	79.5552239219	567.830520784
20803	305.472238733	2695.90092413
12101	1047.64483421	9816.4741032
40201	21.8933043992	244.488299053
31101	8.52762712919	84.851107216
50705	357.962905475	2263.83926054
11703	894.678082292	26804.6859008
10402	124.368200985	831.70663191
90103	0.0	3.55771483928
11003	33.5220973603	174.389291798
30501	157.175851874	5067.60207827
60401	25.6444699922	233.916895401
30603	38.0275478015	523.75514171
99797	0.0	0.0
21101	865.525914367	6116.09723409
21701	24.7853902011	214.017955434
30901	122.048146603	1271.56412088
50101	50.4576410437	630.072878583
10701	122.730490865	789.137130572
70104	178.77999543	1208.45799555
21603	71.5653309781	844.972753048
12302	844.183523527	5947.87619693
80108	30.1847625497	379.845529315
12102	610.581270718	4287.97117773
12001	674.908931518	6740.96255837
12404	18.7222396174	400.393550623
12801	257.133783247	1908.97341011
