id	kids	mothers	
31608	4.95968996963	40.8960620096
10106	14.9015589492	76.9587297745
10301	20.890772233	118.50644945
50603	137.124742887	812.292646242
50902	25.8297468464	169.51698488
31104	18.4564962651	136.623356842
21204	300.547369034	1499.44868141
20607	187.908219546	1091.90586816
10803	0.0	1.83532908376
60403	7.66695464471	38.9068529849
50606	37.7474065851	181.940787305
10603	22.7990362475	147.903636207
12702	106.936625597	530.090178895
60201	46.7408510245	269.387603991
50703	48.5495784654	372.039699602
20702	16.8379725697	176.114083995
30503	31.9659400611	448.09046006
30804	8.79914167074	37.0896008348
30601	22.6772745565	167.548511292
30102	17.9182232304	128.759566193
21304	350.183002502	1178.66523957
49797	0.0	0.0
51002	35.6306476718	201.266295495
49999	1.72003148997	22.0245050848
59797	0.0287669135385	0.172601481231
11902	121.39139304	705.144720813
11701	20.4632247178	165.663302186
12002	25.1240246108	221.270148048
51103	56.9445509491	263.628600995
30203	21.488911966	132.878678639
21401	110.700240161	576.904220928
30204	26.8976978151	214.622218554
20303	23.2096811103	120.19617823
60101	7.91914640451	46.856039638
20401	25.7898193633	124.909212076
31802	126.044573788	865.862356165
10503	31.9316075297	229.64591663
20803	52.0347970647	351.304969679
12101	30.2291778908	307.043089136
40201	16.8996928152	60.4897377646
31101	7.03787206482	31.7200321337
50705	117.642775105	575.520720289
11703	77.9341299937	1686.26055311
10402	73.7991221419	260.966068581
90103	0.0	3.55771483928
11003	24.7206564272	95.0506460151
30501	19.6178080273	417.796448897
60401	14.6118566392	85.7151258079
30603	21.1419680933	94.3610645873
99797	0.0	0.0
21101	54.1869251469	355.411304837
21701	13.0628389022	66.2791323033
30901	30.4184169168	202.023384145
50101	26.9801653725	128.206677714
10701	27.3348382239	146.974286209
70104	62.783517737	214.818782687
21603	61.3183225845	275.21448454
12302	102.373772478	746.927802697
80108	6.83593580009	57.1593003537
12102	34.8324104567	190.518475181
12001	47.7256652403	260.081268359
12404	11.0778300632	129.090056268
12801	32.5001218661	236.71162096
