GEO	E_CRR	W_CRR	B_CRR	R_CRR	Y_CRR	E_ACE	W_ACE	B_ACE	R_ACE	Y_ACE
M19700	1.4	0.78	1.94	1.54	1.31	67	-10	4	71	2
M23700	1.0	0.8	1.59	1.0	1.02	72	-7	2	78	-1
M29780	0.81	0.7	0.98	0.82	0.65	-42	-14	3	-34	2
M10460	1.05	0.85	1.32	1.21	0.93	95	-13	16	87	5
M21580	1.02	0.63	1.16	1.05	0.9	-12	-13	0	0	0
M38780	0.96	0.74	1.34	1.19	0.58	31	5	4	20	2
M22140	0.99	0.67	1.69	1.15	0.9	83	-97	3	176	1
M42140	0.74	0.47	0.92	0.88	0.59	-266	-215	2	-39	-14
M45340	0.86	0.56	0.93	0.99	0.53	-45	-35	0	-5	-5
36	0.85	0.8	0.89	0.98	0.82	-12361	-11878	-795	1954	-1643
M10580	0.77	0.71	1.0	0.99	0.82	-1032	-1335	180	94	29
P104	0.79	0.73	1.01	1.07	0.82	-1420	-1803	203	156	24
M13780	0.81	0.8	1.1	1.01	0.5	-84	-172	62	27	0
